k,exact,IAPPA1_q1.75,IAPPA2_q1.75,delta1_bound_component,delta2_bound_component
1778,6.107766546581873e-13,7.425275584356272e-10,9.723921006747844e-18,0.005709135726768371,9.133660706424864e-08
1779,6.10738845715648e-13,7.418603902890324e-10,1.0130012456744627e-17,0.005707459030822388,9.123431835788101e-08
1780,6.106972841127532e-13,7.411981094609183e-10,1.0548066947695303e-17,0.005705783767706066,9.113220142549081e-08
1781,6.106519769064288e-13,7.405406443479972e-10,1.0978286024800068e-17,0.005704109935396926,9.103025588261965e-08
1782,6.106029312035619e-13,7.398879231927899e-10,1.1420871771901985e-17,0.005702437531876467,9.09284813458842e-08
1783,6.10550154160692e-13,7.392398740930141e-10,1.1876026788287746e-17,0.005700766555130156,9.082687743297268e-08
1784,6.104936529837004e-13,7.385964250109642e-10,1.2343954165786303e-17,0.005699097003147418,9.072544376264126e-08
1785,6.104334349275018e-13,7.379575037828883e-10,1.282485746616241e-17,0.005697428873921631,9.062417995471043e-08
1786,6.103695072957318e-13,7.373230381283556e-10,1.3318940698801872e-17,0.005695762165450107,9.052308563006145e-08
1787,6.103018774404373e-13,7.366929556596232e-10,1.3826408298685825e-17,0.005694096875734087,9.042216041063284e-08
1788,6.102305527617657e-13,7.36067183890994e-10,1.434746510465079e-17,0.0056924330027787315,9.03214039194168e-08
1789,6.101555407076534e-13,7.354456502481699e-10,1.48823163379318e-17,0.005690770544593111,9.022081578045568e-08
1790,6.100768487735121e-13,7.348282820775991e-10,1.5431167580985596e-17,0.005689109499190194,9.012039561883857e-08
1791,6.099944845019187e-13,7.342150066558183e-10,1.5994224756591017e-17,0.0056874498645868386,9.002014306069765e-08
1792,6.099084554823021e-13,7.336057511987894e-10,1.6571694107223804e-17,0.0056857916388037815,8.992005773320484e-08
1793,6.098187693506297e-13,7.330004428712289e-10,1.716378217470297e-17,0.005684134819865631,8.982013926456825e-08
1794,6.097254337890966e-13,7.32399008795933e-10,1.777069578010591e-17,0.005682479405800854,8.972038728402877e-08
1795,6.096284565258093e-13,7.318013760630938e-10,1.8392642003949555e-17,0.0056808253946417685,8.96208014218566e-08
1796,6.095278453344747e-13,7.312074717396111e-10,1.902982816663475e-17,0.005679172784424533,8.952138130934787e-08
1797,6.094236080340847e-13,7.306172228783972e-10,1.968246180915128e-17,0.005677521573189138,8.942212657882115e-08
1798,6.093157524886022e-13,7.300305565276739e-10,2.0350750674040654e-17,0.005675871758979395,8.932303686361413e-08
1799,6.09204286606648e-13,7.294473997402622e-10,2.1034902686614195e-17,0.005674223339842926,8.922411179808017e-08
1800,6.090892183411847e-13,7.288676795828634e-10,2.1735125936423602e-17,0.005672576313831159,8.912535101758495e-08
1801,6.089705556892029e-13,7.282913231453339e-10,2.2451628658981607e-17,0.005670930678999313,8.902675415850313e-08
1802,6.088483066914063e-13,7.27718257549949e-10,2.318461921772988e-17,0.005669286433406389,8.892832085821496e-08
1803,6.087224794318964e-13,7.271484099606605e-10,2.3934306086251815e-17,0.005667643575115165,8.883005075510296e-08
1804,6.08593082037856e-13,7.265817075923421e-10,2.4700897830727526e-17,0.0056660021021921825,8.873194348854861e-08
1805,6.08460122679236e-13,7.260180777200254e-10,2.5484603092628652e-17,0.0056643620127077386,8.863399869892904e-08
1806,6.08323609568439e-13,7.254574476881255e-10,2.6285630571650387e-17,0.005662723304735876,8.853621602761372e-08
1807,6.081835509600021e-13,7.248997449196563e-10,2.7104189008878332e-17,0.005661085976354375,8.843859511696116e-08
1808,6.080399551502816e-13,7.243448969254317e-10,2.7940487170187636e-17,0.005659450025644741,8.834113561031565e-08
1809,6.078928304771393e-13,7.237928313132566e-10,2.879473382987216e-17,0.0056578154506922,8.824383715200407e-08
1810,6.077421853196221e-13,7.232434757971025e-10,2.966713775450101e-17,0.0056561822495856855,8.814669938733252e-08
1811,6.075880280976495e-13,7.226967582062721e-10,3.05579076870004e-17,0.005654550420417832,8.804972196258316e-08
1812,6.074303672716961e-13,7.221526064945452e-10,3.1467252330958175e-17,0.005652919961284963,8.7952904525011e-08
1813,6.07269211342474e-13,7.216109487493116e-10,3.23953803351488e-17,0.005651290870287085,8.785624672284063e-08
1814,6.07104568850618e-13,7.210717132006897e-10,3.334250027827659e-17,0.0056496631455278746,8.77597482052631e-08
1815,6.069364483763684e-13,7.205348282306232e-10,3.430882065393466e-17,0.0056480367851146724,8.766340862243267e-08
1816,6.067648585392543e-13,7.200002223819639e-10,3.5294549855777587e-17,0.005646411787158474,8.756722762546366e-08
1817,6.065898079977758e-13,7.194678243675321e-10,3.629989616290537e-17,0.0056447881497739185,8.747120486642732e-08
1818,6.064113054490906e-13,7.189375630791624e-10,3.732506772545654e-17,0.005643165871079282,8.737533999834863e-08
1819,6.062293596286938e-13,7.184093675967207e-10,3.8370272550408053e-17,0.005641544949196467,8.727963267520321e-08
1820,6.060439793101023e-13,7.17883167197108e-10,3.9435718487580126e-17,0.005639925382250995,8.718408255191415e-08
1821,6.058551733045395e-13,7.17358891363235e-10,4.052161321584352e-17,0.0056383071683719956,8.708868928434894e-08
1822,6.056629504606173e-13,7.168364697929759e-10,4.162816422952718e-17,0.005636690305692198,8.699345252931633e-08
1823,6.054673196640196e-13,7.163158324080964e-10,4.2755578825024424e-17,0.005635074792347924,8.689837194456332e-08
1824,6.052682898371862e-13,7.157969093631552e-10,4.39040640875951e-17,0.005633460626479078,8.680344718877199e-08
1825,6.050658699389955e-13,7.152796310543779e-10,4.507382687836188e-17,0.005631847806229136,8.670867792155646e-08
1826,6.048600689644484e-13,7.147639281285041e-10,4.626507382149887e-17,0.005630236329745142,8.661406380345988e-08
1827,6.046508959443516e-13,7.142497314916029e-10,4.7478011291609865e-17,0.005628626195177694,8.651960449595135e-08
1828,6.044383599450025e-13,7.137369723178594e-10,4.8712845401295e-17,0.005627017400680936,8.64252996614229e-08
1829,6.042224700678704e-13,7.132255820583263e-10,4.996978198890298e-17,0.005625409944412554,8.633114896318647e-08
1830,6.040032354492821e-13,7.127154924496448e-10,5.1249026606467727e-17,0.005623803824533761,8.623715206547092e-08
1831,6.037806652601063e-13,7.122066355227293e-10,5.255078450782678e-17,0.005622199039209292,8.614330863341902e-08
1832,6.035547687054362e-13,7.116989436114173e-10,5.387526063691984e-17,0.005620595586607395,8.604961833308444e-08
1833,6.03325555024273e-13,7.111923493610786e-10,5.522265961626558e-17,0.005618993464899822,8.595608083142883e-08
1834,6.030930334892134e-13,7.106867857371905e-10,5.659318573561471e-17,0.005617392672261819,8.586269579631882e-08
1835,6.028572134061308e-13,7.101821860338685e-10,5.798704294077721e-17,0.00561579320687212,8.576946289652311e-08
1836,6.026181041138617e-13,7.096784838823586e-10,5.94044348226224e-17,0.0056141950669129385,8.567638180170948e-08
1837,6.023757149838891e-13,7.09175613259483e-10,6.08455646062492e-17,0.0056125982505699544,8.55834521824419e-08
1838,6.021300554200287e-13,7.086735084960443e-10,6.231063514032566e-17,0.005611002756032312,8.549067371017761e-08
1839,6.01881134858113e-13,7.081721042851832e-10,6.379984888659512e-17,0.005609408581492606,8.539804605726418e-08
1840,6.016289627656771e-13,7.076713356906859e-10,6.531340790954764e-17,0.005607815725146878,8.530556889693667e-08
1841,6.013735486416441e-13,7.07171138155247e-10,6.685151386625482e-17,0.005606224185194602,8.521324190331471e-08
1842,6.011149020160108e-13,7.066714475086772e-10,6.841436799636644e-17,0.005604633959838682,8.512106475139964e-08
1843,6.008530324495333e-13,7.061721999760617e-10,7.000217111226652e-17,0.005603045047285441,8.502903711707164e-08
1844,6.005879495334145e-13,7.05673332185864e-10,7.161512358938792e-17,0.005601457445744614,8.49371586770869e-08
1845,6.003196628889885e-13,7.051747811779738e-10,7.32534253566829e-17,0.005599871153429334,8.484542910907475e-08
1846,6.000481821674082e-13,7.046764844116996e-10,7.491727588724917e-17,0.005598286168556132,8.475384809153484e-08
1847,5.997735170493326e-13,7.041783797737011e-10,7.660687418910812e-17,0.005596702489344924,8.466241530383436e-08
1848,5.994956772446136e-13,7.036804055858612e-10,7.832241879613475e-17,0.0055951201140190055,8.457113042620519e-08
1849,5.992146724919832e-13,7.031825006130976e-10,8.006410775913743e-17,0.005593539040805037,8.447999313974107e-08
1850,5.989305125587411e-13,7.026846040711118e-10,8.183213863708547e-17,0.005591959267933046,8.438900312639494e-08
1851,5.986432072404437e-13,7.021866556340683e-10,8.362670848848326e-17,0.005590380793636408,8.429816006897601e-08
1852,5.983527663605916e-13,7.016885954422133e-10,8.544801386288929e-17,0.005588803616151846,8.42074636511471e-08
1853,5.980591997703186e-13,7.011903641094191e-10,8.729625079257827e-17,0.0055872277337194205,8.411691355742182e-08
1854,5.977625173480797e-13,7.006919027306639e-10,8.917161478434486e-17,0.005585653144582518,8.40265094731619e-08
1855,5.974627289993429e-13,7.001931528894363e-10,9.107430081144787e-17,0.005584079846987849,8.393625108457438e-08
1856,5.971598446562761e-13,6.996940566650651e-10,9.300450330569258e-17,0.005582507839185435,8.384613807870891e-08
1857,5.968538742774379e-13,6.991945566399778e-10,9.496241614965029e-17,0.005580937119428602,8.375617014345508e-08
1858,5.965448278474691e-13,6.986945959068803e-10,9.694823266901339e-17,0.005579367685973972,8.366634696753966e-08
1859,5.962327153767819e-13,6.981941180758583e-10,9.896214562508438e-17,0.005577799537081458,8.357666824052391e-08
1860,5.959175469012524e-13,6.976930672813967e-10,1.0100434720739727e-16,0.005576232671014251,8.348713365280093e-08
1861,5.955993324819115e-13,6.9719138818932e-10,1.0307502902647061e-16,0.005574667086038816,8.339774289559296e-08
1862,5.952780822046352e-13,6.966890260036483e-10,1.051743821066893e-16,0.0055731027804248835,8.330849566094873e-08
1863,5.949538061798395e-13,6.961859264733657e-10,1.0730259687931491e-16,0.00557153975244544,8.32193916417408e-08
1864,5.946265145421718e-13,6.95682035899105e-10,1.0945986317562299e-16,0.005569978000376721,8.313043053166292e-08
1865,5.942962174502049e-13,6.951773011397419e-10,1.1164637022016532e-16,0.0055684175224982035,8.30416120252274e-08
1866,5.939629250861287e-13,6.946716696188986e-10,1.138623066241561e-16,0.0055668583170926,8.295293581776246e-08
1867,5.936266476554455e-13,6.941650893313565e-10,1.1610786037898065e-16,0.005565300382445843,8.286440160540966e-08
1868,5.932873953866652e-13,6.936575088493752e-10,1.1838321884982552e-16,0.00556374371684709,8.277600908512127e-08
1869,5.929451785309986e-13,6.931488773289152e-10,1.206885687694278e-16,0.005562188318588704,8.268775795465767e-08
1870,5.926000073620533e-13,6.926391445157643e-10,1.2302409623194354e-16,0.005560634185966252,8.259964791258476e-08
1871,5.922518921755296e-13,6.92128260751567e-10,1.2538998668693256e-16,0.005559081317278496,8.251167865827143e-08
1872,5.919008432889172e-13,6.916161769797514e-10,1.2778642493345974e-16,0.005557529710827384,8.242384989188693e-08
1873,5.915468710411917e-13,6.911028447513544e-10,1.302135951143099e-16,0.0055559793649180445,8.233616131439839e-08
1874,5.911899857925107e-13,6.905882162307469e-10,1.326716807103167e-16,0.005554430277858777,8.224861262756819e-08
1875,5.908301979239139e-13,6.9007224420125e-10,1.351608645348028e-16,0.0055528824479610436,8.216120353395146e-08
1876,5.904675178370197e-13,6.895548820706472e-10,1.3768132872813098e-16,0.0055513358735394674,8.20739337368936e-08
1877,5.901019559537244e-13,6.890360838765887e-10,1.4023325475236438e-16,0.005549790552911818,8.198680294052768e-08
1878,5.897335227159016e-13,6.885158042918852e-10,1.4281682338603486e-16,0.005548246484399004,8.189981084977197e-08
1879,5.89362228585102e-13,6.879939986296921e-10,1.4543221471901815e-16,0.0055467036663250716,8.181295717032747e-08
1880,5.889880840422553e-13,6.874706228485803e-10,1.4807960814751496e-16,0.005545162097017192,8.172624160867534e-08
1881,5.886110995873681e-13,6.869456335574926e-10,1.507591823691362e-16,0.005543621774805656,8.16396638720745e-08
1882,5.882312857392285e-13,6.864189880205871e-10,1.5347111537809142e-16,0.005542082698023864,8.155322366855914e-08
1883,5.878486530351061e-13,6.858906441619626e-10,1.5621558446047915e-16,0.005540544865008323,8.146692070693621e-08
1884,5.874632120304553e-13,6.853605605702654e-10,1.5899276618967885e-16,0.005539008274098636,8.138075469678301e-08
1885,5.870749732986188e-13,6.848286965031776e-10,1.6180283642184129e-16,0.005537472923637494,8.129472534844476e-08
1886,5.866839474305325e-13,6.842950118917857e-10,1.6464597029147899e-16,0.00553593881197067,8.120883237303211e-08
1887,5.862901450344273e-13,6.837594673448245e-10,1.6752234220715238e-16,0.005534405937447015,8.112307548241876e-08
1888,5.858935767355363e-13,6.832220241528014e-10,1.7043212584725358e-16,0.005532874298418442,8.103745438923901e-08
1889,5.854942531758006e-13,6.826826442919936e-10,1.7337549415588493e-16,0.0055313438932399275,8.09519688068854e-08
1890,5.850921850135731e-13,6.821412904283193e-10,1.763526193388309e-16,0.0055298147202694995,8.086661844950625e-08
1891,5.846873829233289e-13,6.815979259210858e-10,1.7936367285962433e-16,0.005528286777868232,8.07814030320033e-08
1892,5.842798575953695e-13,6.810525148266051e-10,1.8240882543570297e-16,0.005526760064400236,8.069632227002934e-08
1893,5.838696197355334e-13,6.805050219016826e-10,1.8548824703465749e-16,0.005525234578232655,8.06113758799858e-08
1894,5.834566800649044e-13,6.79955412606978e-10,1.8860210687056977e-16,0.005523710317735653,8.052656357902045e-08
1895,5.830410493195203e-13,6.794036531102304e-10,1.9175057340043902e-16,0.005522187281282415,8.044188508502496e-08
1896,5.826227382500835e-13,6.788497102893541e-10,1.9493381432069585e-16,0.005520665467249134,8.035734011663262e-08
1897,5.82201757621672e-13,6.782935517354015e-10,1.981519965638026e-16,0.005519144874015001,8.027292839321598e-08
1898,5.817781182134504e-13,6.777351457553901e-10,2.0140528629493964e-16,0.005517625499962209,8.018864963488451e-08
1899,5.813518308183826e-13,6.771744613749969e-10,2.0469384890877613e-16,0.0055161073434759345,8.010450356248226e-08
1900,5.809229062429454e-13,6.766114683411162e-10,2.080178490263245e-16,0.005514590402944336,8.002048989758562e-08
1901,5.8049135530684e-13,6.760461371242797e-10,2.1137745049187633e-16,0.005513074676758546,7.993660836250095e-08
1902,5.800571888427073e-13,6.754784389209403e-10,2.1477281637002166e-16,0.005511560163312663,7.985285868026229e-08
1903,5.796204176958441e-13,6.749083456556184e-10,2.1820410894274741e-16,0.005510046861003748,7.976924057462912e-08
1904,5.791810527239162e-13,6.743358299829076e-10,2.216714897066159e-16,0.005508534768231812,7.968575377008402e-08
1905,5.787391047966783e-13,6.737608652893444e-10,2.2517511937002207e-16,0.005507023883399814,7.960239799183043e-08
1906,5.782945847956877e-13,6.731834256951324e-10,2.2871515785052875e-16,0.005505514204913649,7.95191729657904e-08
1907,5.778475036140243e-13,6.726034860557327e-10,2.3229176427227754e-16,0.005504005731182148,7.943607841860231e-08
1908,5.773978721560084e-13,6.720210219633069e-10,2.3590509696347728e-16,0.005502498460617064,7.935311407761863e-08
1909,5.769457013369199e-13,6.714360097480233e-10,2.3955531345396574e-16,0.00550099239163307,7.927027967090371e-08
1910,5.764910020827191e-13,6.708484264792181e-10,2.43242570472847e-16,0.005499487522647749,7.918757492723149e-08
1911,5.760337853297683e-13,6.702582499664164e-10,2.4696702394620015e-16,0.005497983852081589,7.910499957608336e-08
1912,5.755740620245503e-13,6.696654587602084e-10,2.50728828994862e-16,0.005496481378357975,7.902255334764589e-08
1913,5.751118431233945e-13,6.690700321529833e-10,2.545281399322796e-16,0.005494980099903185,7.894023597280861e-08
1914,5.74647139592199e-13,6.684719501795217e-10,2.5836511026243493e-16,0.0054934800151463774,7.88580471831619e-08
1915,5.741799624061533e-13,6.678711936174422e-10,2.62239892677837e-16,0.005491981122519592,7.87759867109947e-08
1916,5.737103225494645e-13,6.67267743987504e-10,2.6615263905758526e-16,0.0054904834204577355,7.869405428929236e-08
1917,5.732382310150818e-13,6.666615835537701e-10,2.701035004654989e-16,0.005488986907398579,7.861224965173453e-08
1918,5.727636988044247e-13,6.660526953236207e-10,2.740926271483142e-16,0.005487491581782755,7.853057253269289e-08
1919,5.722867369271076e-13,6.654410630476263e-10,2.781201685339478e-16,0.00548599744205374,7.84490226672291e-08
1920,5.718073564006703e-13,6.648266712192771e-10,2.821862732298263e-16,0.005484504486657858,7.836759979109255e-08
1921,5.71325568250305e-13,6.64209505074567e-10,2.8629108902127833e-16,0.005483012714044269,7.82863036407183e-08
1922,5.708413835085873e-13,6.635895505914352e-10,2.904347628699927e-16,0.005481522122664962,7.82051339532249e-08
1923,5.703548132152065e-13,6.629667944890645e-10,2.94617440912539e-16,0.005480032710974752,7.812409046641223e-08
1924,5.698658684166961e-13,6.623412242270351e-10,2.9883926845894915e-16,0.005478544477431271,7.804317291875953e-08
1925,5.693745601661664e-13,6.617128280043361e-10,3.0310038999136204e-16,0.005477057420494959,7.79623810494231e-08
1926,5.688808995230372e-13,6.610815947582352e-10,3.074009491627281e-16,0.005475571538629063,7.788171459823431e-08
1927,5.683848975527733e-13,6.60447514163005e-10,3.1174108879557404e-16,0.0054740868302996255,7.780117330569749e-08
